,Unnamed: 0,ID,Date,Text,cleaned_message,polarity,subjectivity
93,93,EPA-HQ-OPP-2024-0562-0444,"Posted by the Environmental Protection Agency on Feb 13, 2025","Please allow communities to restrict use of pesticides as they see fit. Dangerous chemicals, such as Roundup, have been proven to cause cancer and other deadly conditions. We must be able to protect our children, farm workers and those that just want to enjoy the natural environment.
Thank you,Diane Kristoff","Please allow communities to restrict use of pesticides as they see fit. Dangerous chemicals, such as Roundup, have been proven to cause cancer and other deadly conditions. We must be able to protect our children, farm workers and those that just want to enjoy the natural environment.
",0.05937500000000001,0.5125
94,94,EPA-HQ-OPP-2024-0562-0410,"Posted by the Environmental Protection Agency on Feb 13, 2025","NO individual will benefit from overriding local environmental laws. Large corporate entities have befouled our land, air and waterways for long enough.

Please protect your constituents and all Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks. Haven't we had enough genetic damage? Cancer and Autism rates rising?

I urge you to take serious action to protect these important local laws.

Thank you,
Sheila Gorey
Lewes, DE 19958-5812","NO individual will benefit from overriding local environmental laws. Large corporate entities have befouled our land, air and waterways for long enough.

Please protect your constituents and all Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks. Have not we had enough genetic damage? Cancer and Autism rates rising?

I urge you to take serious action to protect these important local laws.


Lewes, DE 19958-5812",0.017997198879551823,0.3467787114845938
95,95,EPA-HQ-OPP-2024-0562-0430,"Posted by the Environmental Protection Agency on Feb 13, 2025","We were successful in not allowing the Rural Electric Association to spray dangerous chemicals in power line right of ways in our area in Baraga Country Michigan a few years ago! They are now using equipment to mechanically, without chemicals!
I am a Vietnam veteran who was exposed to Agent Orange, and know the consequences of these chemicals to veterans and the Vietnamese people to this day!
Our world is so polluted with nano plastics, geoengineering spraying the skies, mine tailings, and other chemicals in our water, with multinational and local corporations using lobbying money to ""grease the palms"" of legislators in Washington and around the world to ignore dangers to the public and themselves, all for the ""love of money and power"".","We were successful in not allowing the Rural Electric Association to spray dangerous chemicals in power line right of ways in our area in Baraga Country Michigan a few years ago! They are now using equipment to mechanically, without chemicals!
I am a Vietnam veteran who was exposed to Agent Orange, and know the consequences of these chemicals to veterans and the Vietnamese people to this day!
Our world is so polluted with nano plastics, geoengineering spraying the skies, mine tailings, and other chemicals in our water, with multinational and local corporations using lobbying money to ""grease the palms"" of legislators in Washington and around the world to ignore dangers to the public and themselves, all for the ""love of money and power"".",0.04982142857142857,0.3527380952380953
96,96,EPA-HQ-OPP-2024-0562-0435,"Posted by the Environmental Protection Agency on Feb 13, 2025","This is a extremely important issue involving the American peoples health. The EPA should have no right to override state a local regulations on pesticides. Blocking state a local laws would compromise states unique environments putting them at risk along with the local communities. These regulations help protect animals and vulnerable members of our society such as the elderly, the sick and children of communities. Blocking these changes is of the upmost importance to uphold public long term health.","This is a extremely important issue involving the American peoples health. The EPA should have no right to override state a local regulations on pesticides. Blocking state a local laws would compromise states unique environments putting them at risk along with the local communities. These regulations help protect animals and vulnerable members of our society such as the elderly, the sick and children of communities. Blocking these changes is of the upmost importance to uphold public long term health.",-0.052678571428571436,0.4049603174603174
97,97,EPA-HQ-OPP-2024-0562-0438,"Posted by the Environmental Protection Agency on Feb 13, 2025",This sounds like a terrible idea. We must keep people - and especially children- safe from pesticides!,This sounds like a terrible idea. We must keep people - and especially children- safe from pesticides!,-0.125,0.8333333333333334
98,98,EPA-HQ-OPP-2024-0562-0445,"Posted by the Environmental Protection Agency on Feb 13, 2025","I am a health care provider and I witness people dying of cancer on a regular basis. This is not getting better-the rates are increasing. Why would we increase the exposure to known carcinogens throughout our Nation? We do not prosper when our citizens are sick.
Please take the time to check in with your heart on this and do the right thing for humanity. We really need to be moving in the direction of less chemicals rather than more.
Thank you.","I am a health care provider and I witness people dying of cancer on a regular basis. This is not getting better-the rates are increasing. Why would we increase the exposure to known carcinogens throughout our Nation? We do not prosper when our citizens are sick.
Please take the time to check in with your heart on this and do the right thing for humanity. We really need to be moving in the direction of less chemicals rather than more.
",0.017460317460317454,0.37274114774114775
99,99,EPA-HQ-OPP-2024-0562-0448,"Posted by the Environmental Protection Agency on Feb 13, 2025","Personal note: I'm honestly very disappointed in the PFAS news. Please protect children's health and the vulnerable. Please protect us. The every day people who make up this nation, not corporations who just need to adjust their practices instead of being greedy and not caring about people's health. I'm not saying this just because I just read it. I've been looking into toxic chemicals and how to avoid them for a long time. We as humans managed just fine without these toxic chemicals, and other countries with similar regulations are also managing just fine!

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Courtney Kirchoff
Belton, TX 76513-4816","Personal note: I am honestly very disappointed in the PFAS news. Please protect children's health and the vulnerable. Please protect us. The every day people who make up this nation, not corporations who just need to adjust their practices instead of being greedy and not caring about people's health. I am not saying this just because I just read it. I have been looking into toxic chemicals and how to avoid them for a long time. We as humans managed just fine without these toxic chemicals, and other countries with similar regulations are also managing just fine!

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


Belton, TX 76513-4816",-0.031712962962962964,0.42314814814814816
100,100,EPA-HQ-OPP-2024-0562-0431,"Posted by the Environmental Protection Agency on Feb 13, 2025",See attached file(s),See attached file(s),0.0,0.0
101,101,EPA-HQ-OPP-2024-0562-0450,"Posted by the Environmental Protection Agency on Feb 13, 2025","If the petitioning parties are so concerned with the policies of other states, they should seek to attract those businesses which they perceive to be negatively impacted by those policies to their own states rather than to petition an agency to engage in further interference in other states internal affairs. Their states would only benefit from such movement. Not only is the requested policy technically contrary to the current administration's policy insofar as it represents additional regulation of any kind being carried out at the federal level, but it is also of dubious constitutional merit in that it encroaches upon the sovereignty of individual states, particularly with regards to commerce within state borders.

To be very clear, this comment is in opposition to the proposed rule, and it is the commenters opinion the the petitioners seek to use the EPA as a means to influence regulations otherwise beyond their jurisdiction.","If the petitioning parties are so concerned with the policies of other states, they should seek to attract those businesses which they perceive to be negatively impacted by those policies to their own states rather than to petition an agency to engage in further interference in other states internal affairs. Their states would only benefit from such movement. Not only is the requested policy technically contrary to the current administration's policy insofar as it represents additional regulation of any kind being carried out at the federal level, but it is also of dubious constitutional merit in that it encroaches upon the sovereignty of individual states, particularly with regards to commerce within state borders.

To be very clear, this comment is in opposition to the proposed rule, and it is the commenters opinion the the petitioners seek to use the EPA as a means to influence regulations otherwise beyond their jurisdiction.",0.0631111111111111,0.5187777777777778
102,102,EPA-HQ-OPP-2024-0562-0389,"Posted by the Environmental Protection Agency on Feb 13, 2025",Please protect people and the planet.,Please protect people and the planet.,0.0,0.0
103,103,EPA-HQ-OPP-2024-0562-0416,"Posted by the Environmental Protection Agency on Feb 13, 2025","If chemicals of any kind are used and remain behind to harm natural life, they ought to be banned from use. Thank-you.","If chemicals of any kind are used and remain behind to harm natural life, they ought to be banned from use. Thank-you.",0.09999999999999998,0.6666666666666666
104,104,EPA-HQ-OPP-2024-0562-0413,"Posted by the Environmental Protection Agency on Feb 13, 2025","We can not allow pesticide or any sprays without notice? How does the right of chemical companies allow for spraying without notice?

Arbitrary and not notifying the area(s) in harms way is NOT the answer.

Notice prior to spray needs to remain in place.
How else can people prepare and find safety before hand?

This is NOT acceptable in any shape or form.
Sincerely
Elizabeth Meyers
Detroit MI","We can not allow pesticide or any sprays without notice? How does the right of chemical companies allow for spraying without notice?

Arbitrary and not notifying the area(s) in harms way is NOT the answer.

Notice prior to spray needs to remain in place.
How else can people prepare and find safety before hand?

This is NOT acceptable in any shape or form.
Sincerely
Elizabeth Meyers
Detroit MI",0.17142857142857143,0.4089285714285714
105,105,EPA-HQ-OPP-2024-0562-0443,"Posted by the Environmental Protection Agency on Feb 13, 2025","You must not preempt local pesticide ordinances. Any attempt to preempt these ordinances would be an attack on American's lives, health, and fundamental rights.","You must not preempt local pesticide ordinances. Any attempt to preempt these ordinances would be an attack on American's lives, health, and fundamental rights.",0.0,0.0
106,106,EPA-HQ-OPP-2024-0562-0391,"Posted by the Environmental Protection Agency on Feb 13, 2025",People over profits. Hold these companies accountable for the damages they cause.,People over profits. Hold these companies accountable for the damages they because.,0.0,0.0
107,107,EPA-HQ-OPP-2024-0562-0395,"Posted by the Environmental Protection Agency on Feb 13, 2025","It is very important to me that communities continue to be notified when pesticides are being sprayed so that people can take steps to protect themselves and their children from harm by avoiding the area temporarily. Furthermore, it is crucial that citizens retain the right to hold companies accountable for harm they cause. Without the incentive of avoiding lawsuits, companies will prioritize their profits over people’s lives. They will not perform necessary testing to ensure that their product is safe. Please do not give pesticide manufacturers immunity. Keep them accountable to the public.","It is very important to me that communities continue to be notified when pesticides are being sprayed so that people can take steps to protect themselves and their children from harm by avoiding the area temporarily. Furthermore, it is crucial that citizens retain the right to hold companies accountable for harm they because. Without the incentive of avoiding lawsuits, companies will prioritize their profits over people’s lives. They will not perform necessary testing to ensure that their product is safe. Please do not give pesticide manufacturers immunity. Keep them accountable to the public.",0.2176190476190476,0.6837301587301586
108,108,EPA-HQ-OPP-2024-0562-0429,"Posted by the Environmental Protection Agency on Feb 13, 2025","Please deny the attorneys general (AGs) petition, which misrepresents the authority and responsibility of state governments in their role to protect public health and safety.

While the petition targets California Prop 65 warnings on glyphosate products, it goes much further in restricting the authority of states to restrict pesticides under FIFRA. In 2019, EPA told California’s Office of Environmental Health Hazard Assessment (OEHHA) that its label language for glyphosate violated the Federal Insecticide, Fungicide, and Rodenticide Act (FIFRA). Subsequently, OEHHA explained to EPA:

Proposition 65 is a right-to-know law that requires businesses to provide a clear and reasonable warning prior to exposing people in California to chemicals that have been listed as carcinogens or reproductive toxins. The warnings provide an important public health benefit by allowing individuals to make informed decisions about their exposures to listed chemicals.

Proposition 65 mandates the listing of at least the chemicals that the International Agency for Research on Cancer (IARC) classifies as carcinogens. In 2015, IARC classified glyphosate as a carcinogen, prompting California to include it in Proposition 65. Consequently, Proposition 65 requires businesses to provide warnings if their products containing glyphosate would result in exposures, unless those exposures are below a certain threshold.

California’s Office of Environmental Health Hazard Assessment (OEHHA) inquired with the Environmental Protection Agency (EPA) about the legality of citing IARC’s classification in Proposition 65. In 2022, EPA affirmed that with such specificity, it would be permitted. While California offers various options for communicating Proposition 65 warnings, historically, the label has primarily conveyed warnings about pesticides.

In jury verdicts awarding damages to individuals suffering from cancer due to glyphosate exposure, courts have emphasized the failure to warn users of the hazards associated with the chemical. A Pesticides and You article (2005) by H. Bishop Dansby provides an explanation of the U.S. Supreme Court’s decision in Bates v. Dow Agrosciences (U.S. Supreme Court, No. 03-388, 2005): “Manufacturers have a legal obligation to provide adequate warnings about the potential risks associated with their products, including pesticides. This duty arises from the recognition that manufacturers possess knowledge about the potential dangers of their products and have a responsibility to inform consumers about these risks.”

Regarding pesticide regulation, FIFRA explicitly states that a state may regulate the sale or use of any federally registered pesticide or device within its borders, provided that such regulation does not permit any sale or use prohibited by this Act. Furthermore, FIFRA requires uniformity of labeling. The AG petition, however, focuses solely on the uniformity of labels and seeks to prohibit states from requiring product labels to warn users of potential hazards. This approach would subject users to increased risks of illness and neglect the fundamental principle of protecting people, land, and water from hazards.

States and local governments often employ creative measures to safeguard their residents, the environment, and public health from potential dangers. The U.S. Supreme Court has upheld the right of states to protect their citizens from poisoning and contamination, recognizing the importance of safeguarding public well-being. The petition’s conclusion is clear: the AGs appear indifferent to the harm caused to farmers and other individuals in their states by pesticides, and they should not be able to seek compensation for adverse effects resulting from inadequate labeling.

The courts have consistently recognized the state’s and manufacturer’s “duty to warn” of pesticide hazards as a fundamental right and responsibility that does not conflict with federal pesticide law’s “misbranding” regulations. Therefore, we must uph

Sincerely,
Ms. Leonie Terfort
103 Lehman Ln Mill Valley, CA 94941-3449
Lterfort@icloud.com","Please deny the attorneys general (AGs) petition, which misrepresents the authority and responsibility of state governments in their role to protect public health and safety.

While the petition targets California Prop 65 warnings on glyphosate products, it goes much further in restricting the authority of states to restrict pesticides under FIFRA. In 2019, EPA told California’s Office of Environmental Health Hazard Assessment (OEHHA) that its label language for glyphosate violated the Federal Insecticide, Fungicide, and Rodenticide Act (FIFRA). Subsequently, OEHHA explained to EPA:

Proposition 65 is a right-to-know law that requires businesses to provide a clear and reasonable warning prior to exposing people in California to chemicals that have been listed as carcinogens or reproductive toxins. The warnings provide an important public health benefit by allowing individuals to make informed decisions about their exposures to listed chemicals.

Proposition 65 mandates the listing of at least the chemicals that the International Agency for Research on Cancer (IARC) classifies as carcinogens. In 2015, IARC classified glyphosate as a carcinogen, prompting California to include it in Proposition 65. Consequently, Proposition 65 requires businesses to provide warnings if their products containing glyphosate would result in exposures, unless those exposures are below a certain threshold.

California’s Office of Environmental Health Hazard Assessment (OEHHA) inquired with the Environmental Protection Agency (EPA) about the legality of citing IARC’s classification in Proposition 65. In 2022, EPA affirmed that with such specificity, it would be permitted. While California offers various options for communicating Proposition 65 warnings, historically, the label has primarily conveyed warnings about pesticides.

In jury verdicts awarding damages to individuals suffering from cancer due to glyphosate exposure, courts have emphasized the failure to warn users of the hazards associated with the chemical. A Pesticides and You article (2005) by H. Bishop Dansby provides an explanation of the YOU.S. Supreme Court’s decision in Bates v. Dow Agrosciences (YOU.S. Supreme Court, No. 03-388, 2005): “Manufacturers have a legal obligation to provide adequate warnings about the potential risks associated with their products, including pesticides. This duty arises from the recognition that manufacturers possess knowledge about the potential dangers of their products and have a responsibility to inform consumers about these risks.”

Regarding pesticide regulation, FIFRA explicitly states that a state may regulate the sale or use of any federally registered pesticide or device within its borders, provided that such regulation does not permit any sale or use prohibited by this Act. Furthermore, FIFRA requires uniformity of labeling. The AG petition, however, focuses solely on the uniformity of labels and seeks to prohibit states from requiring product labels to warn users of potential hazards. This approach would subject users to increased risks of illness and neglect the fundamental principle of protecting people, land, and water from hazards.

States and local governments often employ creative measures to safeguard their residents, the environment, and public health from potential dangers. The YOU.S. Supreme Court has upheld the right of states to protect their citizens from poisoning and contamination, recognizing the importance of safeguarding public well-being. The petition’s conclusion is clear: the AGs appear indifferent to the harm caused to farmers and other individuals in their states by pesticides, and they should not be able to seek compensation for adverse effects resulting from inadequate labeling.

The courts have consistently recognized the state’s and manufacturer’s “duty to warn” of pesticide hazards as a fundamental right and responsibility that does not conflict with federal pesticide law’s “misbranding” regulations. Therefore, we must uph

Sincerely,
Ms. Leonie Terfort
103 Lehman Ln Mill Valley, CA 94941-3449
Lterfort@icloud.com",0.08909774436090225,0.4215225563909775
109,109,EPA-HQ-OPP-2024-0562-0437,"Posted by the Environmental Protection Agency on Feb 13, 2025","I strongly encourage you not to adopt the provisions of the Attorney Generals' petition. For the sake of public health, especially concerning the controversial nature of discussions of the safety or hazards of pesticides, state and local authorities must maintain their rights and abilities to protect their constituents. I have read many scientific papers over the years investigating the toxicity of pesticides and commonly disagree with the conclusions and statements made by EPA on the same chemicals. What the EPA considers ""safe"" in many cases is not what I consider safe for me or my family. At the very least we need to be able to hear from other authorities at the state and local levels - as there are always different perspectives and new data to consider. It doesn't make sense to prevent important information from being shared - especially when lives are literally on the line. Thank you for your consideration of these comments.","I strongly encourage you not to adopt the provisions of the Attorney Generals' petition. For the sake of public health, especially concerning the controversial nature of discussions of the safety or hazards of pesticides, state and local authorities must maintain their rights and abilities to protect their constituents. I have read many scientific papers over the years investigating the toxicity of pesticides and commonly disagree with the conclusions and statements made by EPA on the same chemicals. What the EPA considers ""safe"" in many cases is not what I consider safe for me or my family. At the very least we need to be able to hear from other authorities at the state and local levels - as there are always different perspectives and new data to consider. It does not make sense to prevent important information from being shared - especially when lives are literally on the line. ",0.1686682615629984,0.5236602870813397
110,110,EPA-HQ-OPP-2024-0562-0393,"Posted by the Environmental Protection Agency on Feb 13, 2025","Dear EPA Officials,

I oppose the petition to preempt local pesticide ordinances. Communities have the right to protect and safeguard children. Federal overreach is robbing our power.

How dare you consider that poisoning our people is ok. Cancers and diseases are killing us.

The EPA should protect we the people. EPA should reject this petition and uphold local governments' ability to protect their residents.

Sincerely,
Nell Ruby
Decatur, GA","Dear EPA Officials,

I oppose the petition to preempt local pesticide ordinances. Communities have the right to protect and safeguard children. Federal overreach is robbing our power.

How dare you consider that poisoning our people is ok. Cancers and diseases are killing us.

The EPA should protect we the people. EPA should reject this petition and uphold local governments' ability to protect their residents.

Sincerely,
Nell Ruby
Decatur, GA",0.2571428571428571,0.3071428571428571
111,111,EPA-HQ-OPP-2024-0562-0403,"Posted by the Environmental Protection Agency on Feb 13, 2025",Please have our safety in mind!,Please have our safety in mind!,0.0,0.0
112,112,EPA-HQ-OPP-2024-0562-0420,"Posted by the Environmental Protection Agency on Feb 13, 2025","I strongly recommend that you keep the local laws in place as they offer far greater protection to vulnerable people.

Facts are that the EPA doesn't do its own testing. Too often we learn how toxic and deadly many of these pesticides are, long after the damage is done.
Protecting people's health should be paramount.","I strongly recommend that you keep the local laws in place as they offer far greater protection to vulnerable people.

Facts are that the EPA does not do its own testing. Too often we learn how toxic and deadly many of these pesticides are, long after the damage is done.
Protecting people's health should be paramount.",0.19791666666666666,0.5791666666666667
113,113,EPA-HQ-OPP-2024-0562-0436,"Posted by the Environmental Protection Agency on Feb 13, 2025",I believe the EPA label should be final and overrides any inconsistent warnings at the state level. This is to prevent inconsist warning and use labels across the country. Our current system can be manipulated too easily by ambulance chasing lawyers looking for a classaction lawsuit.,I believe the EPA label should be final and overrides any inconsistent warnings at the state level. This is to prevent inconsist warning and use labels across the country. Our current system can be manipulated too easily by ambulance chasing lawyers looking for a classaction lawsuit.,0.14444444444444446,0.7444444444444445
114,114,EPA-HQ-OPP-2024-0562-0409,"Posted by the Environmental Protection Agency on Feb 13, 2025","I support modifying pesticide and device labeling requirements to ensure clearer, more informative labels. It is important that labels provide comprehensive information on safety, proper usage, and potential environmental impacts to protect public health and the environment.","I support modifying pesticide and device labeling requirements to ensure clearer, more informative labels. It is important that labels provide comprehensive information on safety, proper usage, and potential environmental impacts to protect public health and the environment.",0.18,0.5333333333333334
115,115,EPA-HQ-OPP-2024-0562-0427,"Posted by the Environmental Protection Agency on Feb 13, 2025","Any rollback of these requirements is an assault on human health. The endocrine disruption caused by hazardous chemicals has already caused a public health crisis by increasing the incidence of chronic disease and gender dysphoria. Please let the science, not cultural punditry and political interests, guide you. Thanks you.","Any rollback of these requirements is an assault on human health. The endocrine disruption caused by hazardous chemicals has already caused a public health crisis by increasing the incidence of chronic disease and gender dysphoria. Please let the science, not cultural punditry and political interests, guide you. Thanks you.",0.125,0.24444444444444446
116,116,EPA-HQ-OPP-2024-0562-0481,"Posted by the Environmental Protection Agency on Feb 18, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations. There is a desperate need for more federal pesticide regulation, not less. Some states gave stepped in and banned or significantly limited the use of some of the worst pesticides. In the absence of adequate federal pesticide regulations, their actions are desperately needed.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Karen Jacques
Sacramento, CA 95811-7105","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations. There is a desperate need for more federal pesticide regulation, not less. Some states gave stepped in and banned or significantly limited the use of some of the worst pesticides. In the absence of adequate federal pesticide regulations, their actions are desperately needed.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


Sacramento, CA 95811-7105",-0.06808862433862431,0.4283068783068783
117,117,EPA-HQ-OPP-2024-0562-0439,"Posted by the Environmental Protection Agency on Feb 13, 2025","Dear EPA Officials,

I write on behalf of the Hungerford Nature Center, in Berlin CT in the role of Executive Director. We encourage the mental and physical health benefits that nature provides all people especially children.

We strongly oppose the petition to preempt local pesticide ordinances. Communities should have the right to implement protections that safeguard public health, especially for children in schools and vulnerable populations. Federal overreach in this area disregards the local knowledge and needs of our communities.

Local pesticide regulations play a critical role in preventing harmful exposure and ensuring environmental sustainability. I urge the EPA to reject this petition and uphold local governments' ability to protect their residents.

Sincerely,
Dr. Tami Christopher, Executive Director of the Hungerford Nature Center
Berlin, CT","Dear EPA Officials,

I write on behalf of the Hungerford Nature Center, in Berlin CT in the role of Executive Director. We encourage the mental and physical health benefits that nature provides all people especially children.

We strongly oppose the petition to preempt local pesticide ordinances. Communities should have the right to implement protections that safeguard public health, especially for children in schools and vulnerable populations. Federal overreach in this area disregards the local knowledge and needs of our communities.

Local pesticide regulations play a critical role in preventing harmful exposure and ensuring environmental sustainability. I urge the EPA to reject this petition and uphold local governments' ability to protect their residents.

Sincerely,
Dr. Tami Christopher, Executive Director of the Hungerford Nature Center
Berlin, CT",0.026190476190476188,0.35491071428571425
118,118,EPA-HQ-OPP-2024-0562-0446,"Posted by the Environmental Protection Agency on Feb 13, 2025",Local communities have the right to protect their members from pesticides and the damage they cause to health and wellbeing.,Local communities have the right to protect their members from pesticides and the damage they because to health and wellbeing.,0.14285714285714285,0.26785714285714285
119,119,EPA-HQ-OPP-2024-0562-0422,"Posted by the Environmental Protection Agency on Feb 13, 2025",See attached file(s),See attached file(s),0.0,0.0
120,120,EPA-HQ-OPP-2024-0562-0451,"Posted by the Environmental Protection Agency on Feb 13, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Maddie O'Brien
Golden Valley, MN 55427-3156","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


Golden Valley, MN 55427-3156",0.04015151515151515,0.37878787878787873
121,121,EPA-HQ-OPP-2024-0562-0115,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Marnie Ihlenfeld
Dexter, MI 48130-9592","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


Dexter, MI 48130-9592",0.014166666666666671,0.36666666666666664
122,122,EPA-HQ-OPP-2024-0562-0119,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Ronald Yiu
Dallas, TX 75230-2890","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


Dallas, TX 75230-2890",0.014166666666666671,0.36666666666666664
123,123,EPA-HQ-OPP-2024-0562-0123,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Natalee Berg
Dubuque, IA 52003-7117","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


Dubuque, IA 52003-7117",0.014166666666666671,0.36666666666666664
124,124,EPA-HQ-OPP-2024-0562-0132,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Carol Czarnecki
Oshkosh, WI 54902-6737","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.


Oshkosh, WI 54902-6737",0.014166666666666671,0.36666666666666664
