"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","511","16.6"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","11","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","44","39.5"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","33,930","40.9"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, SPRINKLER)","17,200","79.4"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","51,130","34.8"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","51,060","34.9"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","483","90.4"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (1,000 OR MORE ACRES)","14","51.8"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (100 TO 249 ACRES)","39","47.0"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (250 TO 499 ACRES)","25","68.7"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (500 TO 999 ACRES)","9","84.0"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","72","34.5"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, SPRINKLER)","15","65.0"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","87","28.9"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","87","28.9"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","COTTON","COTTON, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","8","92.5"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)"," (D)","(D)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)"," (D)","(D)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,180","50.1"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)"," (D)","(D)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)"," (D)","(D)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (1.0 TO 24.9 ACRES)","12","96.8"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (25.0 TO 49.9 ACRES)","25","61.9"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","12","97.0"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","25","61.0"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","37","46.4"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","25","59.6"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","12","97.3"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, LOW FLOW (DRIP OR MICRO SPRINKLER))","3","69.1"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","69.1"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","2","68.8"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)"," (Z)","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (0.1 TO 4.9 ACRES)","19","72.3"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, LOW FLOW (DRIP OR MICRO SPRINKLER))","19","72.3"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","19","72.3"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","15","79.8"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","LETTUCE","LETTUCE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","4","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PEANUTS","PEANUTS, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)"," (D)","(D)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PEANUTS","PEANUTS, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PEANUTS","PEANUTS, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)"," (D)","(D)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PEANUTS","PEANUTS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (250 TO 499 ACRES)","2","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PEANUTS","PEANUTS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","2","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PEANUTS","PEANUTS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PEANUTS","PEANUTS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","2","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","POTATOES","POTATOES, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, LOW FLOW (DRIP OR MICRO SPRINKLER))","4","69.6"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","POTATOES","POTATOES, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, SPRINKLER)","1","83.5"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","POTATOES","POTATOES, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5","49.6"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","POTATOES","POTATOES, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","5","51.6"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","POTATOES","POTATOES, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)"," (Z)","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","POTATOES","POTATOES, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (0.1 TO 14.9 ACRES)","34","46.1"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","POTATOES","POTATOES, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, LOW FLOW (DRIP OR MICRO SPRINKLER))","20","68.0"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","POTATOES","POTATOES, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, SPRINKLER)","14","83.5"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","POTATOES","POTATOES, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","34","46.1"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","POTATOES","POTATOES, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","30","50.3"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","POTATOES","POTATOES, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","4","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","426,876","15.0"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","426,876","15.0"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","333,807","20.2"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","27,208","44.3"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","66,972","25.5"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (1,000 OR MORE ACRES)","122","35.0"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (1.0 TO 99.9 ACRES)","57","46.8"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (100 TO 249 ACRES)","102","37.2"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (250 TO 499 ACRES)","194","30.6"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (500 TO 999 ACRES)","179","18.9"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","654","13.8"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","654","13.8"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","539","14.9"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","54","47.7"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","136","30.0"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","980","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","980","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","980","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (100 TO 249 ACRES)","7","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","7","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","7","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","7","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","371,345","14.9"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","13,655","42.2"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","385,000","14.1"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","334,087","14.5"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","11,510","67.3"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","41,737","39.4"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (1.0 TO 49.9 ACRES)","24","64.6"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (100 TO 249 ACRES)","107","32.0"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (250 TO 449 ACRES)","116","28.0"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (50.0 TO 99.9 ACRES)","11","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (500 OR MORE ACRES)","293","17.9"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (GRAVITY)","513","9.8"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE)","38","40.1"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","551","9.4"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","522","9.2"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","31","51.5"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","91","32.7"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SWEET CORN","SWEET CORN, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, LOW FLOW (DRIP OR MICRO SPRINKLER))","4","96.2"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SWEET CORN","SWEET CORN, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4","96.2"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SWEET CORN","SWEET CORN, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","4","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SWEET CORN","SWEET CORN, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)"," (Z)","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SWEET CORN","SWEET CORN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (0.1 TO 4.9 ACRES)","8","81.3"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SWEET CORN","SWEET CORN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, LOW FLOW (DRIP OR MICRO SPRINKLER))","8","81.3"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SWEET CORN","SWEET CORN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","8","81.3"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SWEET CORN","SWEET CORN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","4","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SWEET CORN","SWEET CORN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","4","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, LOW FLOW (DRIP OR MICRO SPRINKLER))","21","61.5"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - ACRES HARVESTED","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, SPRINKLER)","1","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","22","57.9"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (GROUND)","11","51.8"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - ACRES HARVESTED","WATER SOURCE","WATER SOURCE: (OFF FARM)","11","(H)"
"CENSUS","2023","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","TOMATOES","TOMATOES, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA IRRIGATED, HARVESTED","AREA IRRIGATED, HARVESTED: (0.1 TO 4.9 ACRES)","56","38.1"
