"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2021","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","SQUASH","SQUASH, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","11","98.1"
"CENSUS","2021","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","SQUASH","SQUASH, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7","66.5"
"CENSUS","2021","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","SWEET CORN","SWEET CORN, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","50.3"
"CENSUS","2021","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","SWEET CORN","SWEET CORN, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7","50.3"
"CENSUS","2021","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","TOMATOES","TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","56.2"
"CENSUS","2021","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","TOMATOES","TOMATOES, ORGANIC, IN THE OPEN - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","9","56.6"
"CENSUS","2021","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, ORGANIC, IN THE OPEN - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,608","56.1"
"CENSUS","2021","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, ORGANIC, IN THE OPEN - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","34","20.9"
"CENSUS","2021","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","VEGETABLES, OTHER","VEGETABLES, OTHER, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","8","76.7"
"CENSUS","2021","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","VEGETABLES, OTHER","VEGETABLES, OTHER, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7","49.7"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","ARTICHOKES","ARTICHOKES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","ARTICHOKES","ARTICHOKES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","(H)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","BEANS","BEANS, SNAP, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","BEANS","BEANS, SNAP, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","15","40.4"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","BROCCOLI","BROCCOLI, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6","81.4"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","BROCCOLI","BROCCOLI, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","13","37.6"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CABBAGE","CABBAGE, HEAD, (EXCL GREEN & RED), ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (Z)","90.7"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CABBAGE","CABBAGE, HEAD, (EXCL GREEN & RED), ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3","90.7"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CABBAGE","CABBAGE, HEAD, GREEN, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5","68.3"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CABBAGE","CABBAGE, HEAD, GREEN, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","15","38.5"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CABBAGE","CABBAGE, HEAD, RED, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (Z)","67.5"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CABBAGE","CABBAGE, HEAD, RED, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","67.5"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CABBAGE","CABBAGE, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5","62.7"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CABBAGE","CABBAGE, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","15","38.5"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CARROTS","CARROTS, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","8","50.8"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CARROTS","CARROTS, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","14","45.0"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","(H)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CELERY","CELERY, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","66.8"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CELERY","CELERY, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5","66.8"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","GARLIC","GARLIC, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","9","44.8"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","GARLIC","GARLIC, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","26","32.9"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HERBS","HERBS, FRESH CUT, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","203","(H)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HERBS","HERBS, FRESH CUT, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","34.1"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","LETTUCE","LETTUCE, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","13","64.0"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","LETTUCE","LETTUCE, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","21","40.2"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","55.8"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","10","51.0"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","MELONS","MELONS, HONEYDEW, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","MELONS","MELONS, HONEYDEW, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","(H)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","MELONS","MELONS, WATERMELON, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","14","99.4"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","MELONS","MELONS, WATERMELON, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","10","68.9"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","ONIONS","ONIONS, DRY, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","57.0"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","ONIONS","ONIONS, DRY, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","15","51.9"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","ONIONS","ONIONS, DRY, RED, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","ONIONS","ONIONS, DRY, RED, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5","96.6"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","ONIONS","ONIONS, DRY, WHITE, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","ONIONS","ONIONS, DRY, WHITE, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","(H)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","ONIONS","ONIONS, DRY, YELLOW, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3","48.0"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","ONIONS","ONIONS, DRY, YELLOW, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","12","44.8"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","ONIONS","ONIONS, GREEN, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","62.3"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","ONIONS","ONIONS, GREEN, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7","56.9"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PEAS","PEAS, GREEN, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PEAS","PEAS, GREEN, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6","88.0"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","39.5"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","13","41.4"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","POTATOES","POTATOES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","8","79.5"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","POTATOES","POTATOES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","17","37.5"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SPINACH","SPINACH, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5","41.1"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SPINACH","SPINACH, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","18","37.5"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SQUASH","SQUASH, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","10","76.7"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SQUASH","SQUASH, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","17","44.0"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SWEET CORN","SWEET CORN, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","478","(H)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SWEET CORN","SWEET CORN, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","68.3"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SWEET POTATOES","SWEET POTATOES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SWEET POTATOES","SWEET POTATOES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","(H)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","TOMATOES","TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3","56.6"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","TOMATOES","TOMATOES, ORGANIC, IN THE OPEN - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","44.4"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, ORGANIC, IN THE OPEN - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,487","(H)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","VEGETABLE TOTALS","VEGETABLE TOTALS, ORGANIC, IN THE OPEN - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","49","41.9"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","VEGETABLES, OTHER","VEGETABLES, OTHER, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","505","(H)"
"CENSUS","2021","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","VEGETABLES, OTHER","VEGETABLES, OTHER, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","69.0"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","BEANS","BEANS, SNAP, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","BEANS","BEANS, SNAP, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","9","59.8"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","BROCCOLI","BROCCOLI, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","52.0"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","BROCCOLI","BROCCOLI, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","11","52.0"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CABBAGE","CABBAGE, HEAD, (EXCL GREEN & RED), ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CABBAGE","CABBAGE, HEAD, (EXCL GREEN & RED), ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","(H)"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CABBAGE","CABBAGE, HEAD, GREEN, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","(H)"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CABBAGE","CABBAGE, HEAD, GREEN, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","14","47.4"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CABBAGE","CABBAGE, HEAD, RED, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CABBAGE","CABBAGE, HEAD, RED, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","72.1"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CABBAGE","CABBAGE, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","(H)"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CABBAGE","CABBAGE, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","14","47.4"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CARROTS","CARROTS, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","34.9"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CARROTS","CARROTS, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","34.9"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","(H)"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","94.0"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CELERY","CELERY, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","66.5"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CELERY","CELERY, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5","66.5"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","GARLIC","GARLIC, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","43.0"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","GARLIC","GARLIC, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","13","43.0"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HERBS","HERBS, FRESH CUT, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","59.8"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HERBS","HERBS, FRESH CUT, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","9","59.8"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","LETTUCE","LETTUCE, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","34.9"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","LETTUCE","LETTUCE, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","34.9"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","77.6"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","69.5"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","MELONS","MELONS, WATERMELON, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","77.6"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","MELONS","MELONS, WATERMELON, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6","54.7"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","ONIONS","ONIONS, DRY, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","77.7"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","ONIONS","ONIONS, DRY, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","9","59.8"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","ONIONS","ONIONS, DRY, RED, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (Z)","(H)"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","ONIONS","ONIONS, DRY, RED, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","(H)"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","ONIONS","ONIONS, DRY, WHITE, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","88.1"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","ONIONS","ONIONS, DRY, WHITE, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6","88.1"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","ONIONS","ONIONS, DRY, YELLOW, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","59.8"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","ONIONS","ONIONS, DRY, YELLOW, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","9","59.8"
"CENSUS","2021","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","ONIONS","ONIONS, GREEN, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","57.8"
